,addr,loc,d_hub
12695,House No244 Sector 9 Gurgaon - - - Gurgaon,"[28.466098333333335,76.99783166666666]",b1b3de810f1d46619cd868a470ab831c
12696,SANJEEV KUMAR 63220 PATAUDI ROADSHAKTI NAGAR - GURGAON,"[28.45554057,77.01470175]",b1b3de810f1d46619cd868a470ab831c
12697,"COMTEC COMPUTERS 107, DEEP PLAZAOPP. CIVIL COURT - GURUGRAM","[28.4511079,77.03162]",b1b3de810f1d46619cd868a470ab831c
12698,4500CSector 23A - - - GURUGRAM,"[28.5042291782835,77.03757689639333]",b1b3de810f1d46619cd868a470ab831c
12699,"GH-3, 4-B, Gurgaon One Appartments, Sector-22, Old d Highway Road - - Gurgaon","[28.50683313,77.06651662]",b1b3de810f1d46619cd868a470ab831c
12700,"GH-3, 4-B, Gurgaon One Appartments, Sector-22, Old d Highway Road - - Gurgaon","[28.5016318,77.0651666]",b1b3de810f1d46619cd868a470ab831c
12701,"GH-3, 4-B, Gurgaon One Appartments, Sector-22, Old d Highway Road - - Gurgaon","[28.5010178,77.0653848]",b1b3de810f1d46619cd868a470ab831c
12702,"GH-3, 4-B, Gurgaon One Appartments, Sector-22, Old d Highway Road - - Gurgaon","[28.502235000000002,77.02548666666667]",b1b3de810f1d46619cd868a470ab831c
12703,"GH-3, 4-B, Gurgaon One Appartments, Sector-22, Old d Highway Road - - Gurgaon","[28.50048836,77.06522816]",b1b3de810f1d46619cd868a470ab831c
12704,HN 993 Sector 15 part 2Green Park - - - GURGAON,"[28.4604394,77.0439781]",b1b3de810f1d46619cd868a470ab831c
12705,XB-QB-B5-22-BLACK 144 PHASE 1 UDYOG VIHAR - - GURGAON,"[28.5105855,77.0811251]",48b6dba5107b422fb17325c85021dd4f
12706,"ALEYAMMA DAYAL 408, SHAKTI APARTMENTSSECTOR 15, PART 2 - GURUGRAM","[28.485863333333334,77.01955]",b1b3de810f1d46619cd868a470ab831c
12707,"AKSHAT SWAROOP FLAT NO 802, M.S 7, KENDRIYA VIHAR, SECTOR 56, GURGAON - GURGAON","[28.4466634,77.0997906]",48b6dba5107b422fb17325c85021dd4f
12708,"CHANDAN GUPTA C1INDIA, FIRST FLOOR, PLOT 301UDYOG VIHAR PHASE 2 - GURUGRAM","[28.507086583413184,77.08814939484]",b1b3de810f1d46619cd868a470ab831c
12709,"ADWORLD CITY CENTER COMPLE, NE AR SHEETLAHOSPITAL, NEW RAILWA Y ROAD, GURUGRAM - GURUGRAM","[28.468177708391355,77.02578622427701]",b1b3de810f1d46619cd868a470ab831c
12710,"J-127, gf,may field gardens,sec 51, sec 52, - - - Gurgaon,","[28.40352226,77.06665775]",be7261b61da149aa805e10f395c46ed3
12711,ANUPRIYA 3618FRIENDS COLONY - - GURUGRAM,"[28.45669666666667,77.03429166666666]",b1b3de810f1d46619cd868a470ab831c
12712,1514 Ram singhJacobpura - - - GURUGRAM,"[28.4644005513098,77.0268537790214]",b1b3de810f1d46619cd868a470ab831c
12713,XYD-PAIPAI GF 87 VYAPAR KENDRA  SUSHANT LOK 1 C BLOCK GURGAON - GURGAON,"[28.4865608,77.0626641]",48b6dba5107b422fb17325c85021dd4f
12714,"D 11 galaxy apartments,golf co urse road sector 43,near Anya hotel, sector 43 - Gurgaon","[28.46858166666667,77.08825]",48b6dba5107b422fb17325c85021dd4f
12715,"NEERAJ PRAKASH CHAMAN WIPRO , BUILDING 2, UNITECH INFOSPACETIKRI, SECTOR 48, - GURGAON","[28.425613663488065,77.02969414349663]",be7261b61da149aa805e10f395c46ed3
12716,797Sector 23 A - - - GURUGRAM,"[28.5040288,77.0467495]",b1b3de810f1d46619cd868a470ab831c
12717,797Sector 23 A - - - GURUGRAM,"[28.5040576,77.0466414]",b1b3de810f1d46619cd868a470ab831c
12718,"VIVEK SINGH FLAT NO-8, HN- 255, BLOCK-Q1, SOUTH CITY 2 SECTOR 49, - GURUGRAM","[28.4191019,77.0479748]",be7261b61da149aa805e10f395c46ed3
12719,"House no 256 , Sector 7Urban Estate, GURUGRAM Tel: 9871207178 - - GURUGRAM","[28.48591553,77.01950194]",b1b3de810f1d46619cd868a470ab831c
12720,"KHUSHBU GOYAL HOUSE# 3255, FIRST FLOOR, NEAR HUDA MARKET SECTOR 23 - GURGAON","[28.51548095,77.04713279]",b1b3de810f1d46619cd868a470ab831c
12721,"H. No. 12 , Street No. A1Ashok Vihar Phase 3 Ext,  Palam Vihar Road - - GURUGRAM","[28.492768333333334,77.02038833333333]",b1b3de810f1d46619cd868a470ab831c
12722,5528jyoti park - - - GURUGRAM,"[28.46379389269972,77.01287010803208]",b1b3de810f1d46619cd868a470ab831c
12723,"NEERAJ SINGH FLAT NO D-1302 ,THE PALM DRIVESECTOR -66 - GURGAON","[28.4017974,77.052466]",be7261b61da149aa805e10f395c46ed3
12724,SOUGATABASAK N-804AWHOSISPALVIHARSECTOR-49G URGA ON - GURGAON,"[28.41515064239502,77.04362690448761]",be7261b61da149aa805e10f395c46ed3
12725,"SUMIT SHARAN 1043 TOWER-A ABOVE SHOPPER`S STOP, SPAZE I-TECH PARK - GURGAON","[28.413782715797424,77.04255402088165]",be7261b61da149aa805e10f395c46ed3
12726,"ho no, 3279, subhash nagar , near activa honda wa li gali me ghar gurgaon ,Gurgaon,Haryana-122001 - - -","[28.466501916052074,77.02567516688015]",b1b3de810f1d46619cd868a470ab831c
12727,BHIM SAIN H NO 519 C8   JACOBPURA NEAR CHOTA GURUDWARA - GURGAON,"[28.46123886,77.02624358]",b1b3de810f1d46619cd868a470ab831c
12728,AVIRAL SACHAN FLAT NO 6 SUKHBIR SEHRAWAT BLDG HOUSE NO 101 GALI NO 2 - GURGAON,"[28.482173681259155,77.06624865531921]",b1b3de810f1d46619cd868a470ab831c
12729,SATENDRA SANDHYAENGINEERINGG14SARSWATIE NCLA VEONPDOTIROAD - GURUGRAM,"[28.4452,76.99084833333333]",b1b3de810f1d46619cd868a470ab831c
12730,UPINDER KHURANA H.N. 28512 GALI NO. 7 KRISHNA COLONY - GURGAON,"[28.4657082,77.0117017]",b1b3de810f1d46619cd868a470ab831c
12731,CZ-F-GKXYD-W NEAR SHOP NO 23  PANCHAYAT BHAWAN CIVIL LINE - GURGAON,"[28.453353,77.0307359]",a67a898ec4f4482bb79ee39293c330e9
12732,"231, 2nd Floor, JMD MegapolisSector -48 Tel:931058 5862 - - Gurgaon","[28.419055,77.0376721]",be7261b61da149aa805e10f395c46ed3
12733,"C1#x2F;1201, Parsvnath Exotica, Sector 53, xt to Sector 53 54 Rapid Metro Station Haryana - Gurgaon","[28.49913567,77.04838056]",48b6dba5107b422fb17325c85021dd4f
12734,"MARUTI SUZUKI INDIA LTD., GATE NO. 1, GURGAON-122015 - - Haryana","[28.50333195179701,77.06230446696281]",a67a898ec4f4482bb79ee39293c330e9
12735,SANJAY PAHWA HOUSE NO 3965 NEAR SHAKTI MANDIR - GURGAON,"[28.5053235,77.038098]",a67a898ec4f4482bb79ee39293c330e9
12736,"Big Apple - 315, Udyog Vihar Phase 4, Gurgaon Hary ana ,Landmark - near spicejet building, Udyog Viha - - -","[28.48591811,77.01935938]",b1b3de810f1d46619cd868a470ab831c
12737,"1352 c2 Palam Vihar gurgaon haryana, 1352 c2 palam vihar - - -","[28.48578083,77.0193844]",b1b3de810f1d46619cd868a470ab831c
12738,"ISHA DEVGAN 1990, SECTOR 23, GURGAON HARYANA SECTOR 23 - GURGAON","[28.50062553,77.02671053]",b1b3de810f1d46619cd868a470ab831c
12739,"7724, DLF City , Phase-4 - - - Gurgaon","[28.459696769714355,77.08624720573425]",48b6dba5107b422fb17325c85021dd4f
12740,"1074,Sector-23AGurugram - - - GURGAON","[28.50468501,77.04569768]",b1b3de810f1d46619cd868a470ab831c
12741,"22128 , jyoti park, Gurgaon, New Colony  (Gurgaon ), - - Gurgaon,","[28.4626861,77.0139177]",b1b3de810f1d46619cd868a470ab831c
12742,"S-167 2nd floor, Uppal South End, Sector 49 Gurgao n, Near Rwa office, - - Gurgaon,","[28.40869397,77.04587871]",550789510924496fb451b653cabc626f
12743,MAHENDER PAL SHOP NO  5 FIRST FLOORHUDA MARKET  GURUGRAM - GURGAON,"[28.49915646,77.04833299]",48b6dba5107b422fb17325c85021dd4f
12744,"99 Sector 4 Near Chintapurni Mata Mandir , New Rai lway ROadTel:9568671321 - - Gurgaon","[28.47827452,77.01389516]",b1b3de810f1d46619cd868a470ab831c
12745,POOJA  NASSA H. NO. 756 ARJUN NAGAR SECTOR 8 - GURGAON,"[28.4593203,77.02129987]",a67a898ec4f4482bb79ee39293c330e9
12746,"House no 684, Bhim nagar, new railway road, near f ire station., New Colony  (Gurgaon) - - -","[28.47192862,77.01992403]",b1b3de810f1d46619cd868a470ab831c
12747,"99 Sector 4 Near Chintapurni Mata Mandir , New Rai lway ROadTel:9568671321 - - Gurgaon","[28.478302694792824,77.01392500725449]",b1b3de810f1d46619cd868a470ab831c
12748,"99 Sector 4 Near Chintapurni Mata Mandir , New Rai lway ROadTel:9568671321 - - Gurgaon","[28.478264457203288,77.01398862652991]",b1b3de810f1d46619cd868a470ab831c
12749,"99 Sector 4 Near Chintapurni Mata Mandir , New Rai lway ROadTel:9568671321 - - Gurgaon","[28.478280004588612,77.01388909315784]",b1b3de810f1d46619cd868a470ab831c
12750,4705Sector 23A - - - GURUGRAM,"[28.4858945,77.0195632]",b1b3de810f1d46619cd868a470ab831c
12751,"D718, First Floor, DLF exclusive floor, Phase 5, - - - Gurgaon","[28.447553333333335,77.09464333333334]",48b6dba5107b422fb17325c85021dd4f
12752,FZSB-SZ-YW-JYDQ-B2-11-BLACK 1529  SECTOR 17 C ROOM#403 - - GURGAON,"[28.474024669267237,77.06064057536423]",b1b3de810f1d46619cd868a470ab831c
12753,"12778 biswa,mauji w wala kuan,new railway roa - - gurgaon","[28.4737939,77.021586]",b1b3de810f1d46619cd868a470ab831c
12754,KUNAL BAGAL H.NO 1030 2ND FLOOR SECTOR 21 POCKET C - GURGAON,"[28.5148286,77.070087]",a67a898ec4f4482bb79ee39293c330e9
12755,"12778 biswa,mauji w wala kuan,new railway roa - - gurgaon","[28.4738591,77.021645]",b1b3de810f1d46619cd868a470ab831c
12756,APOORVA MUKHARAIYA SECTOR 15 PART 1 NEAR JAIN MANDIR - GURGAON,"[28.454255,77.037897]",b1b3de810f1d46619cd868a470ab831c
12757,GAGAN CHANDER JHA 323 UDYOG VIHAR PHASE 4 - - GURUGRAM,"[28.49964407,77.08225109]",48b6dba5107b422fb17325c85021dd4f
12758,"C#x2F;O 4 th FLOOR , SUNCITY SUCCESS TOWER, EXT. ROAD , SECTOR 65 Haryana - Gurgaon","[28.4087339,77.0706107]",be7261b61da149aa805e10f395c46ed3
12759,RAVINDRA MANJURE FLAT NO 105 RK RESIDENCY DHRAM COLONY  PALAM VIHAR - GURGAON,"[28.4859654,77.0194335]",b1b3de810f1d46619cd868a470ab831c
12760,KONIKA CHAWLA 32716 SHIVAJI NAGAR - - GURGAON,"[28.455761666666664,77.02826499999999]",b1b3de810f1d46619cd868a470ab831c
12761,"Ivory-78 1st floor, Emerald hills roadEmaar,sector -65 - - GURUGRAM","[28.5053095,77.0380541]",be7261b61da149aa805e10f395c46ed3
12762,"S.C.F. 21, First Floor,Above Muskan Dental ClinicS ector 14, Bank Market, Old Delhi Gurgaon Road, - - GURUGRAM","[28.47629541065544,77.04552322626114]",b1b3de810f1d46619cd868a470ab831c
12763,MUKESH KUMAR FLAT NO. 02 SECTOR - 18. NEAR SAROHL GAUN. HARYANA INSTITUT - GURGAON,"[28.486038333333333,77.06634666666667]",b1b3de810f1d46619cd868a470ab831c
12764,"A167, Laxman ViharPhase 1, Gurgaon - - - GURUGRAM","[28.479688,77.0113142]",b1b3de810f1d46619cd868a470ab831c
12765,"A167, Laxman ViharPhase 1, Gurgaon - - - GURUGRAM","[28.4812095,77.0110396]",b1b3de810f1d46619cd868a470ab831c
12766,"KAILASH GOSWAMI 64,HSIIDC SECTOR-18, MARUTI INDUSTRIAL AREAGURGOAN - GURUGRAM","[28.489222526550293,77.06227898597717]",a67a898ec4f4482bb79ee39293c330e9
12767,"KAILASH GOSWAMI 64,HSIIDC SECTOR-18, MARUTI INDUSTRIAL AREAGURGOAN - GURUGRAM","[28.48926833333333,77.06223166666668]",a67a898ec4f4482bb79ee39293c330e9
12768,"KAILASH GOSWAMI 64,HSIIDC SECTOR-18, MARUTI INDUSTRIAL AREAGURGOAN - GURUGRAM","[28.48930391483009,77.06213003955781]",a67a898ec4f4482bb79ee39293c330e9
12769,"MAYANK SHARMA H.NO 930, BLOCK C2, PALAM VIHAR, GURGAON - GURGAON","[28.496521,77.0201521]",b1b3de810f1d46619cd868a470ab831c
12770,XYD-CZ-BY+USB L 405  EMAAR PALM DRIVE SECTOR 66  HOLD COURSE - DELHI,"[28.40138554573059,77.05164134502411]",be7261b61da149aa805e10f395c46ed3
12771,"62016 , Nai basti , Gurgaon , Haryana opp om swee ts - - Gurgaon","[28.45952130788732,77.02334417609933]",b1b3de810f1d46619cd868a470ab831c
12772,"JATENDER KUMAR JATENDER KUMAR SEWA TOWER, PLOT NO 19, UDHYOG VIHAR - GURGAON","[28.50897656,77.08727871]",a67a898ec4f4482bb79ee39293c330e9
12773,E- 22  RIDGEWOOD ESTATE  DLF CITY  PHASE 4 Gurgaon - -,"[28.4657255,77.0818086]",48b6dba5107b422fb17325c85021dd4f
12774,RADNIK EXPORTS 186 UDYOG VIHAR PHASE-1 GURGAON HARYANA INDIA - GURGAON,"[28.51108507,77.08486565]",48b6dba5107b422fb17325c85021dd4f
12775,"House no 857, 2nd floor, sector 4 - - - Gurgaon","[28.4756566,77.0155565]",b1b3de810f1d46619cd868a470ab831c
12776,"House no 857, 2nd floor, sector 4 - - - Gurgaon","[28.475679,77.015164]",b1b3de810f1d46619cd868a470ab831c
12777,"VIKRAM TOLE D-191, THE ICON, DLF CITY PHASE 5 - GURUGRAM","[28.49912213,77.04834721]",48b6dba5107b422fb17325c85021dd4f
12778,"VIKRAM TOLE D-191, THE ICON, DLF CITY PHASE 5 - GURUGRAM","[28.458736666666663,77.074545]",48b6dba5107b422fb17325c85021dd4f
12779,"TANIYA AGGARWAL 122 KIRTI NAGAR, SECTOR 15 (PART 1) - GURUGRAM","[28.455550000000002,77.038785]",b1b3de810f1d46619cd868a470ab831c
12780,VISHAL 1494AGALINO6RAJIVNAGAR - - GURUGRAM,"[28.4857986,77.0331416]",b1b3de810f1d46619cd868a470ab831c
12781,EJ-XT11-BL BODY LINE GYM  RAILWAY ROAD - - GURGAON,"[28.4680625,77.0262771]",b1b3de810f1d46619cd868a470ab831c
12782,"H No 593C, first floor, H block, Palam Vihar Gurug ramOpposite Cosmos Executive Apartments Tel:813082 7955 - GURUGRAM","[28.48596825,77.01938039]",b1b3de810f1d46619cd868a470ab831c
12783,JAI VADERAA 5817. ASTER AVENUE. PHASE 4. DLF C ITY - GURGAON,"[28.462523818016052,77.08528161048889]",48b6dba5107b422fb17325c85021dd4f
12784,"HOUSE NO-640,FIRST FLOOR,SECTOR-7,OPP PARK,GURGAON GURGAON - - GURGAON","[28.4704479,77.0080454]",b1b3de810f1d46619cd868a470ab831c
12785,1730 sector  4 Urban Estate   near CCA School Gurg gaon - - Delhi NCR,"[28.475748333333332,77.00449499999999]",b1b3de810f1d46619cd868a470ab831c
12786,1730 sector  4 Urban Estate   near CCA School Gurg gaon - - Delhi NCR,"[28.4757223,77.0046309]",b1b3de810f1d46619cd868a470ab831c
12787,M 305The Palm Drive Sector 66 - - - GURUGRAM,"[28.401825428009033,77.05153405666351]",be7261b61da149aa805e10f395c46ed3
12788,KIRANMEET SARAN CO GAGAN BATRA J 91 FIRST FLOOR MAYFIELD GARDEN SEC 51 - GURUGRAM,"[28.42074865,77.05161188]",be7261b61da149aa805e10f395c46ed3
12789,"Flat no.1001,A3tower, M3M woodshire, gurugram, sec -107, Daultabad - - -","[28.490385,77.0066056]",b1b3de810f1d46619cd868a470ab831c
12790,TULU SAHU MARUTI SUZUKI ILTD   MULAHERA NEAR SIV MANDIR - GURGAON,"[28.5053243,77.0381109]",a67a898ec4f4482bb79ee39293c330e9
12791,HAKIM SINGH VIJAY BROTHERS FUEL. STATIONS OLD RAILWAY ROADNEAR COMMISSI - GURGAON,"[28.4537875,77.02972753]",b1b3de810f1d46619cd868a470ab831c
12792,BHUSHAN DIVAN SONAWANE HOUSE NO.23918 SHANTI NAGAR BEHIND GANGA APPARTMENT - GURGAON,"[28.451014999999998,77.0245]",b1b3de810f1d46619cd868a470ab831c
12793,PARUL GOYAL SANGAM ELECTRONICSKHANDSA ROAD NEAR ANAJ MANDI - GURGAON,"[28.4480542,77.0156645]",b1b3de810f1d46619cd868a470ab831c
12794,"laxman vihar ,house no-2520,gali no-88near radha k rishan mandir - - GURGAON","[28.4816614,77.008937]",b1b3de810f1d46619cd868a470ab831c
12795,BEERWATI CHAUDHARY C23 SURYA VIHAR OPPOSITE SECTOR 4 NEAR SECTOR 4 - GURGAON,"[28.470705,77.00411000000001]",b1b3de810f1d46619cd868a470ab831c
12796,"AKANKSHA SINGH DELIVERY ADDRESS: 4TH FLOOR , WUNDERMAN, ENKAY CENTER - GURUGRAM","[28.4970129,77.0864847]",b1b3de810f1d46619cd868a470ab831c
12797,G36SDT H-NO 28414JACUBPURA NEAR RAMLILA GROUND - DELHI,"[28.4639046,77.0247498]",b1b3de810f1d46619cd868a470ab831c
12798,"House. No. 3558, Krishna Girls PGSector 23 - - - GURUGRAM","[28.51056748,77.05020873]",b1b3de810f1d46619cd868a470ab831c
12799,"A 157, Regency Park 1DLF phase 4 - - - GURUGRAM","[28.4617201,77.0886429]",48b6dba5107b422fb17325c85021dd4f
12800,RATUL JAIN HOUSE NO 667  SECTOR 22 POCKET - B  GURGAON PALAM - GURGAON,"[28.50978677,77.06567241]",b1b3de810f1d46619cd868a470ab831c
12801,"PRIYANK BAHAL SECTOR 9. 601, WINGS APARTMENT - - GURUGRAM","[28.46246732,76.99329274]",a67a898ec4f4482bb79ee39293c330e9
12802,"Jagdish Chandra and sons, next to sacena namkeens, old railway road, gurgaon, haryana , sohna chowk - - -","[28.4601622,77.0258791]",b1b3de810f1d46619cd868a470ab831c
12803,"264, First FloorSector 9 - - - GURGAON","[28.4650735,76.9962692]",b1b3de810f1d46619cd868a470ab831c
12804,"Flat No 311, G.F,Block N, Mayfield Gardens,Sector 51,, Mayfield Gardens, Sector 51, - - -","[28.428309559822083,77.06241309642792]",be7261b61da149aa805e10f395c46ed3
12805,"Flat No 311, G.F,Block N, Mayfield Gardens,Sector 51,, Mayfield Gardens, Sector 51, - - -","[28.428239822387695,77.06239700317383]",be7261b61da149aa805e10f395c46ed3
12806,EJ-XT11-BL 1565 JACOBPURA - - GURGAON,"[28.4629327,77.0228989]",b1b3de810f1d46619cd868a470ab831c
12807,"H.NO.805, 1st Floor, Sector 5 - - - gurgaon","[28.47794884,77.01912253]",a67a898ec4f4482bb79ee39293c330e9
12808,"H.NO.805, 1st Floor, Sector 5 - - - gurgaon","[28.47782939,77.01892802]",a67a898ec4f4482bb79ee39293c330e9
12809,RENU GUPTA GUPTA KUTUMB 6579 KRISHNA COLONY - GURGAON,"[28.46794166666667,77.011005]",b1b3de810f1d46619cd868a470ab831c
12810,NIKITA YADAV HNO 5191 BHIM GARH KHERI PART 2 RAILWAY ROAD GURGAON - GURGAON,"[28.4862827,77.0131294]",b1b3de810f1d46619cd868a470ab831c
12811,"VEDANSH SECTOR 14, GURUGRAM 1MG OFFICE, 4TH FLOOR, MOTOROLA - HARYANA","[28.4712775,77.0484037]",b1b3de810f1d46619cd868a470ab831c
12812,"PRATIMA SINGH H402,SISPAL VIHAR, AWHO COMPLEX - GURUGRAM","[28.4149777,77.044159]",be7261b61da149aa805e10f395c46ed3
12813,"H NO-781, SECTOR-9, NEAR BY PARK NO-5, GURGAON, HA Gurugram Gurugram - GURGAON","[28.46605833333333,77.001175]",b1b3de810f1d46619cd868a470ab831c
12814,MRIDULA ASTHANA A006 BANCOURT APARTMENTS SURYA CGHS  SECTOR 43 NEAR - GURGAON,"[28.4520782,77.0770144]",48b6dba5107b422fb17325c85021dd4f
12815,HEMA MEHRA 25431 PHASE-2 NEAR RADHEY SWEET - LAXMAN VIHAR GURGA,"[28.4815891,77.0068676]",b1b3de810f1d46619cd868a470ab831c
12816,BALA FLATNO-403TOWERNO-FMAHINDRAAUR ACHA NDANVIHARNEWPALAMVIHARPHA - GURUGRAM,"[28.5126412,77.027247]",b1b3de810f1d46619cd868a470ab831c
12817,SATVEER CHAUDHARY FLAT  101   HOUSE  1109 SECTOR 14 - GURUGRAM,"[28.47534333333333,77.05060499999999]",a67a898ec4f4482bb79ee39293c330e9
12818,"House : 840, 2nd floor, sector - 22BGurgaon - - - GURUGRAM","[28.50814973,77.06831424]",b1b3de810f1d46619cd868a470ab831c
12819,"RICHA GAUTAM AMERIPRISE FINANCIAL UDYOG VIHAR, PLOT 14, SECTOR 18 - GURUGRAM","[28.49121592,77.07476131]",b1b3de810f1d46619cd868a470ab831c
12820,"PLOT 563,UDYOG VIHAR PHACE 5 NEAR POST OFFICE , UD YOG VIHAR - - Gurgaon","[28.497676849365234,77.08428919315338]",b1b3de810f1d46619cd868a470ab831c
12821,"407, First FloorSector 10A - - - Gurgaon","[28.44233728,77.00759074]",b1b3de810f1d46619cd868a470ab831c
12822,DEEPAK SHARMA 5012 MEHARULI ROAD  GURGAON - - GURGAON,"[28.4672949,77.0422339]",b1b3de810f1d46619cd868a470ab831c
12823,"METADESIGN SOLUTIONS PVT LTD PLOT 28, 29,ELECTRONIC CITY, SECTOR 18 - GURGAON","[28.50065352,77.07173225]",48b6dba5107b422fb17325c85021dd4f
12824,BALJEET SINGH PLOT NO.1535SECTOR-21 - - GURUGRAM,"[28.51925644,77.07343711]",b1b3de810f1d46619cd868a470ab831c
12825,"AutoholicsKrishna Chowk, Palam Vihar - - - GURUGRAM","[28.50216243,77.02843185]",b1b3de810f1d46619cd868a470ab831c
12826,SOLAR-BD-FG01-WW 246 GF  ORCHID ISLAND SECTOR 51 - GURGAON,"[28.43008052,77.06975916]",be7261b61da149aa805e10f395c46ed3
12827,"NIRAN KAUSHIK W-62, REGENCY PARK-2 PHASE-4, NEAR GALLERIA MKTDLF CITY - GURGAON","[28.465232849121094,77.08597362041473]",48b6dba5107b422fb17325c85021dd4f
12828,GATIME LORD SHIVA PUBLIC SCHOOL(NEAR HOUSE NO 984 SEC 23 A) CATER - GURGAON,"[28.50480374,77.04219747]",b1b3de810f1d46619cd868a470ab831c
12829,"House no- 1597,Basement Room no-3Sector-15, Part-2 , Urban Premium Society Road - - GURUGRAM","[28.463648333333335,77.042655]",b1b3de810f1d46619cd868a470ab831c
12830,"Unit-No 129Sohna Road, Vipul Trade center, Sector- 48 - - GURUGRAM","[28.406937,77.0411884]",be7261b61da149aa805e10f395c46ed3
12831,"H. No. 9292 Shivnagar, near Shiv Flour Mills, Gan dhi Nagar - - Gurgaon","[28.4783986,77.0090356]",b1b3de810f1d46619cd868a470ab831c
12832,POOJASHARMA 5004JACOBPURASECTOR12 - - GURUGRAM,"[28.463369672616306,77.02817667984971]",b1b3de810f1d46619cd868a470ab831c
12833,"809A, Udyog Vihar, Phase 5, Udyog Vihar - - - -","[28.50040467,77.08554646]",48b6dba5107b422fb17325c85021dd4f
12834,"Jammu and Kashmir BankPlot no. 132-34, Sec 44 - - - Gurgaon","[28.486881666666665,77.06261833333333]",48b6dba5107b422fb17325c85021dd4f
12835,ADITIBHOWMICK ICGMEDICALPLOT47UDYOGVIHARPHAS E4 - GURGAON,"[28.49243081,77.08190755]",48b6dba5107b422fb17325c85021dd4f
12836,Bank Of America Candor Tech - Gurugram - Gurugram,"[28.51024467498064,77.07353630103171]",a67a898ec4f4482bb79ee39293c330e9
12837,G 203 MAPLE HEIGHTS SUSHANT LOK 1Gur - Gurugram - Gurugram,"[28.487403988838196,77.06238627433777]",48b6dba5107b422fb17325c85021dd4f
12838,"RUCHIRA VARMA GURGAON ONE APARTMENTS GT-1, FLAT -7 B, SECTOR 22 - GURGAON","[28.5011377,77.0640053]",a67a898ec4f4482bb79ee39293c330e9
12839,PRAKASH BRAHAM 689 NEAR AMIT CINEMA - - GURGAON,"[28.464395999908447,77.02987790107727]",b1b3de810f1d46619cd868a470ab831c
12840,"NARENDRASINGHSIKARWAR HOUSENO.-361,STREET-5A,AMANP URA,GURGAONVILLAGE - GURGAON","[28.4800067,77.0283098]",b1b3de810f1d46619cd868a470ab831c
12841,"P-33,1ST FLOOR, SILVER CREST VILLAS,UPPAL SOUTH EN D, Sector-48 - - GURGAON","[28.410987403611685,77.03971442244084]",be7261b61da149aa805e10f395c46ed3
12842,"Nagarro Software PVT LTDPlot No 36, Sector- 18 Ele ctronic City - - Gurgaon","[28.50301444530487,77.07001447677612]",b1b3de810f1d46619cd868a470ab831c
12843,"House no 52, Sector23 - - - -","[28.50554719,77.05899538]",b1b3de810f1d46619cd868a470ab831c
12844,GATIME C-47 SANJAYGRAM COLONY NEAR- KHELGRAM SPORTS ACADEMY - GURGAON,"[28.473874926567078,77.04686164855957]",b1b3de810f1d46619cd868a470ab831c
12845,E-189 Sushant Lok 2Sector 56 - - - GURUGRAM,"[28.4865608,77.0626641]",48b6dba5107b422fb17325c85021dd4f
12846,E-189 Sushant Lok 2Sector 56 - - - GURUGRAM,"[28.420933,77.0977682]",48b6dba5107b422fb17325c85021dd4f
12847,"HOUSE NO-418, BHIM NAGAR, RAMLEELA GROUND, FRONT O Gurugram Gurugram - GURGAON","[28.47296529,77.01822312]",b1b3de810f1d46619cd868a470ab831c
12848,AKHIL KAMBIRI 80P 2ND FLOOR SECTOR 5 PART 3 GURGAON - GURGAON,"[28.4819386,77.0161823]",b1b3de810f1d46619cd868a470ab831c
12849,AKHIL KAMBIRI 80P 2ND FLOOR SECTOR 5 PART 3 GURGAON - GURGAON,"[28.4819871,77.016157]",b1b3de810f1d46619cd868a470ab831c
12850,PRIYANKA HOUSENO394111NEWCOLONY - - GURGAON,"[28.46739408591577,77.01843319179066]",b1b3de810f1d46619cd868a470ab831c
12851,"YOSHINOBU TATEWAKI GOLF COURSE ROAD, SECTOR 42, GURGAON 302 TOWER 3 MAGNOLIAS - GURUGRAM","[28.48654079,77.06264095]",48b6dba5107b422fb17325c85021dd4f
12852,"RICHA GLOBAL 232 UDYOG VIHAR .PHASE 1, Gurgaon H.O .PHASE 1, Gurgaon H.O - Gurgaon","[28.5085332,77.0832474]",b1b3de810f1d46619cd868a470ab831c
12853,"H.no.13A,dharam colony,palam vihar,gurgoan
Near k rishna chowk ,gausala road - - Gurgoan","[28.50524413,77.03785575]",a67a898ec4f4482bb79ee39293c330e9
12854,949 2nd floor kucha neel kanth - Gurugram - Haryana,"[28.45158895,77.02365439]",b1b3de810f1d46619cd868a470ab831c
12855,"H.no 349 ground floor, sector 12 A Behind petrolpump - - Gurgaon","[28.47196164,77.03096269]",a67a898ec4f4482bb79ee39293c330e9
